Class,Field,Type,Description Rating,Has Example?
ExcelScript.ConditionalRangeFont,getBold(),Method,Poor,false
ExcelScript.ConditionalRangeFont,getColor(),Method,Fine,false
ExcelScript.ConditionalRangeFont,getItalic(),Method,Poor,false
ExcelScript.ConditionalRangeFont,getStrikethrough(),Method,Poor,false
ExcelScript.ConditionalRangeFont,getUnderline(),Method,Good,false
ExcelScript.ConditionalRangeFont,setBold(bold),Method,Poor,false
ExcelScript.ConditionalRangeFont,setColor(color),Method,Fine,false
ExcelScript.ConditionalRangeFont,setItalic(italic),Method,Poor,false
ExcelScript.ConditionalRangeFont,setStrikethrough(strikethrough),Method,Poor,false
ExcelScript.ConditionalRangeFont,setUnderline(underline),Method,Good,false
ExcelScript.ConditionalRangeFontUnderlineStyle,N/A,Class,Missing,false
ExcelScript.ConditionalRangeFontUnderlineStyle,double,EnumField,Missing,false
ExcelScript.ConditionalRangeFontUnderlineStyle,none,EnumField,Missing,false
ExcelScript.ConditionalRangeFontUnderlineStyle,single,EnumField,Missing,false
ExcelScript.ConditionalRangeFormat,N/A,Class,Fine,false
ExcelScript.ConditionalRangeFormat,getBorders(),Method,Fine,false
ExcelScript.ConditionalRangeFormat,getConditionalRangeBorder(index),Method,Poor,false
ExcelScript.ConditionalRangeFormat,getConditionalRangeBorderBottom(),Method,Poor,false
ExcelScript.ConditionalRangeFormat,getConditionalRangeBorderLeft(),Method,Poor,false
ExcelScript.ConditionalRangeFormat,getConditionalRangeBorderRight(),Method,Poor,false
ExcelScript.ConditionalRangeFormat,getConditionalRangeBorderTop(),Method,Poor,false
ExcelScript.ConditionalRangeFormat,getFill(),Method,Fine,false
ExcelScript.ConditionalRangeFormat,getFont(),Method,Fine,false
ExcelScript.ConditionalRangeFormat,getNumberFormat(),Method,Good,false
ExcelScript.ConditionalRangeFormat,setNumberFormat(numberFormat),Method,Good,false
ExcelScript.ConditionalTextComparisonRule,N/A,Class,Poor,false
ExcelScript.ConditionalTextComparisonRule,operator,Method,Poor,false
ExcelScript.ConditionalTextComparisonRule,text,Method,Poor,false
ExcelScript.ConditionalTextOperator,N/A,Class,Poor,false
ExcelScript.ConditionalTextOperator,beginsWith,EnumField,Missing,false
ExcelScript.ConditionalTextOperator,contains,EnumField,Missing,false
ExcelScript.ConditionalTextOperator,endsWith,EnumField,Missing,false
ExcelScript.ConditionalTextOperator,invalid,EnumField,Missing,false
ExcelScript.ConditionalTextOperator,notContains,EnumField,Missing,false
ExcelScript.ConditionalTopBottomCriterionType,N/A,Class,Fine,false
ExcelScript.ConditionalTopBottomCriterionType,bottomItems,EnumField,Missing,false
ExcelScript.ConditionalTopBottomCriterionType,bottomPercent,EnumField,Missing,false
ExcelScript.ConditionalTopBottomCriterionType,invalid,EnumField,Missing,false
ExcelScript.ConditionalTopBottomCriterionType,topItems,EnumField,Missing,false
ExcelScript.ConditionalTopBottomCriterionType,topPercent,EnumField,Missing,false
ExcelScript.ConditionalTopBottomRule,N/A,Class,Poor,true
ExcelScript.ConditionalTopBottomRule,rank,Method,Fine,false
ExcelScript.ConditionalTopBottomRule,type,Method,Poor,false
ExcelScript.ConnectorType,N/A,Class,Missing,false
ExcelScript.ConnectorType,curve,EnumField,Missing,false
ExcelScript.ConnectorType,elbow,EnumField,Missing,false
ExcelScript.ConnectorType,straight,EnumField,Missing,false
ExcelScript.ContentType,N/A,Class,Missing,false
ExcelScript.ContentType,mention,EnumField,Poor,false
ExcelScript.ContentType,plain,EnumField,Poor,false
ExcelScript.CultureInfo,N/A,Class,Good,false
ExcelScript.CultureInfo,getDatetimeFormat(),Method,Good,false
ExcelScript.CultureInfo,getName(),Method,Good,false
ExcelScript.CultureInfo,getNumberFormat(),Method,Good,false
ExcelScript.CustomConditionalFormat,N/A,Class,Poor,true
ExcelScript.CustomConditionalFormat,getFormat(),Method,Fine,false
ExcelScript.CustomConditionalFormat,getRule(),Method,Poor,false
ExcelScript.CustomDataValidation,N/A,Class,Poor,false
ExcelScript.CustomDataValidation,formula,Method,Good,false
ExcelScript.CustomProperty,N/A,Class,Poor,false
ExcelScript.CustomProperty,delete(),Method,Poor,false
ExcelScript.CustomProperty,getKey(),Method,Good,false
ExcelScript.CustomProperty,getType(),Method,Fine,false
ExcelScript.CustomProperty,getValue(),Method,Good,false
ExcelScript.CustomProperty,setValue(value),Method,Good,false
ExcelScript.CustomXmlPart,N/A,Class,Poor,false
ExcelScript.CustomXmlPart,delete(),Method,Poor,false
ExcelScript.CustomXmlPart,getId(),Method,Poor,false
ExcelScript.CustomXmlPart,getNamespaceUri(),Method,Poor,false
ExcelScript.CustomXmlPart,getXml(),Method,Poor,false
ExcelScript.CustomXmlPart,setXml(xml),Method,Poor,false
ExcelScript.DataBarConditionalFormat,N/A,Class,Poor,false
ExcelScript.DataBarConditionalFormat,getAxisColor(),Method,Good,false
ExcelScript.DataBarConditionalFormat,getAxisFormat(),Method,Fine,false
ExcelScript.DataBarConditionalFormat,getBarDirection(),Method,Fine,false
ExcelScript.DataBarConditionalFormat,getLowerBoundRule(),Method,Good,false
ExcelScript.DataBarConditionalFormat,getNegativeFormat(),Method,Fine,false
ExcelScript.DataBarConditionalFormat,getPositiveFormat(),Method,Fine,false
ExcelScript.DataBarConditionalFormat,getShowDataBarOnly(),Method,Fine,false
ExcelScript.DataBarConditionalFormat,getUpperBoundRule(),Method,Good,false
ExcelScript.DataBarConditionalFormat,setAxisColor(axisColor),Method,Good,false
ExcelScript.DataBarConditionalFormat,setAxisFormat(axisFormat),Method,Fine,false
ExcelScript.DataBarConditionalFormat,setBarDirection(barDirection),Method,Fine,false
ExcelScript.DataBarConditionalFormat,setLowerBoundRule(lowerBoundRule),Method,Good,false
ExcelScript.DataBarConditionalFormat,setShowDataBarOnly(showDataBarOnly),Method,Fine,false
ExcelScript.DataBarConditionalFormat,setUpperBoundRule(upperBoundRule),Method,Good,false
ExcelScript.DataPivotHierarchy,N/A,Class,Poor,false
ExcelScript.DataPivotHierarchy,getField(),Method,Poor,false
ExcelScript.DataPivotHierarchy,getId(),Method,Poor,false
ExcelScript.DataPivotHierarchy,getName(),Method,Poor,false
ExcelScript.DataPivotHierarchy,getNumberFormat(),Method,Poor,false
ExcelScript.DataPivotHierarchy,getPosition(),Method,Poor,false
ExcelScript.DataPivotHierarchy,getShowAs(),Method,Fine,false
ExcelScript.DataPivotHierarchy,getSummarizeBy(),Method,Poor,false
ExcelScript.DataPivotHierarchy,setName(name),Method,Poor,false
ExcelScript.DataPivotHierarchy,setNumberFormat(numberFormat),Method,Poor,false
ExcelScript.DataPivotHierarchy,setPosition(position),Method,Poor,false
ExcelScript.DataPivotHierarchy,setShowAs(showAs),Method,Fine,false
ExcelScript.DataPivotHierarchy,setSummarizeBy(summarizeBy),Method,Poor,false
ExcelScript.DataPivotHierarchy,setToDefault(),Method,Poor,false
ExcelScript.DataValidation,N/A,Class,Poor,false
ExcelScript.DataValidation,clear(),Method,Poor,false
ExcelScript.DataValidation,getErrorAlert(),Method,Poor,false
ExcelScript.DataValidation,getIgnoreBlanks(),Method,Good,false
ExcelScript.DataValidation,getInvalidCells(),Method,Good,false
ExcelScript.DataValidation,getPrompt(),Method,Poor,false
ExcelScript.DataValidation,getRule(),Method,Fine,false
ExcelScript.DataValidation,getType(),Method,Poor,true
ExcelScript.DataValidation,getValid(),Method,Good,false
ExcelScript.DataValidation,setErrorAlert(errorAlert),Method,Poor,false
ExcelScript.DataValidation,setIgnoreBlanks(ignoreBlanks),Method,Good,false
ExcelScript.DataValidation,setPrompt(prompt),Method,Poor,false
ExcelScript.DataValidation,setRule(rule),Method,Fine,false
ExcelScript.DataValidationAlertStyle,N/A,Class,Good,false
ExcelScript.DataValidationAlertStyle,information,EnumField,Missing,false
ExcelScript.DataValidationAlertStyle,stop,EnumField,Missing,false
ExcelScript.DataValidationAlertStyle,warning,EnumField,Missing,false
ExcelScript.DataValidationErrorAlert,N/A,Class,Poor,false
ExcelScript.DataValidationErrorAlert,message,Method,Poor,false
ExcelScript.DataValidationErrorAlert,showAlert,Method,Good,false
ExcelScript.DataValidationErrorAlert,style,Method,Fine,false
ExcelScript.DataValidationErrorAlert,title,Method,Poor,false
ExcelScript.DataValidationOperator,N/A,Class,Poor,false
ExcelScript.DataValidationOperator,between,EnumField,Missing,false
ExcelScript.DataValidationOperator,equalTo,EnumField,Missing,false
ExcelScript.DataValidationOperator,greaterThan,EnumField,Missing,false
ExcelScript.DataValidationOperator,greaterThanOrEqualTo,EnumField,Missing,false
ExcelScript.DataValidationOperator,lessThan,EnumField,Missing,false
ExcelScript.DataValidationOperator,lessThanOrEqualTo,EnumField,Missing,false
ExcelScript.DataValidationOperator,notBetween,EnumField,Missing,false
ExcelScript.DataValidationOperator,notEqualTo,EnumField,Missing,false
ExcelScript.DataValidationPrompt,N/A,Class,Poor,false
ExcelScript.DataValidationPrompt,message,Method,Poor,false
ExcelScript.DataValidationPrompt,showPrompt,Method,Fine,false
ExcelScript.DataValidationPrompt,title,Method,Poor,false
ExcelScript.DataValidationRule,N/A,Class,Good,false
ExcelScript.DataValidationRule,custom,Method,Poor,false
ExcelScript.DataValidationRule,date,Method,Poor,false
ExcelScript.DataValidationRule,decimal,Method,Poor,false
ExcelScript.DataValidationRule,list,Method,Poor,false
ExcelScript.DataValidationRule,textLength,Method,Poor,false
ExcelScript.DataValidationRule,time,Method,Poor,false
ExcelScript.DataValidationRule,wholeNumber,Method,Poor,false
ExcelScript.DataValidationType,N/A,Class,Poor,true
ExcelScript.DataValidationType,custom,EnumField,Poor,false
ExcelScript.DataValidationType,date,EnumField,Poor,false
ExcelScript.DataValidationType,decimal,EnumField,Poor,false
ExcelScript.DataValidationType,inconsistent,EnumField,Fine,false
ExcelScript.DataValidationType,list,EnumField,Poor,false
ExcelScript.DataValidationType,mixedCriteria,EnumField,Fine,false
ExcelScript.DataValidationType,none,EnumField,Fine,false
ExcelScript.DataValidationType,textLength,EnumField,Poor,false
ExcelScript.DataValidationType,time,EnumField,Poor,false
ExcelScript.DataValidationType,wholeNumber,EnumField,Poor,false
ExcelScript.DateFilterCondition,N/A,Class,Good,false
ExcelScript.DateFilterCondition,after,EnumField,Good,false
ExcelScript.DateFilterCondition,afterOrEqualTo,EnumField,Good,false
ExcelScript.DateFilterCondition,allDatesInPeriodApril,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodAugust,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodDecember,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodFebruary,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodJanuary,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodJuly,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodJune,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodMarch,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodMay,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodNovember,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodOctober,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodQuarter1,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodQuarter2,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodQuarter3,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodQuarter4,EnumField,Poor,false
ExcelScript.DateFilterCondition,allDatesInPeriodSeptember,EnumField,Poor,false
ExcelScript.DateFilterCondition,before,EnumField,Good,false
ExcelScript.DateFilterCondition,beforeOrEqualTo,EnumField,Good,false
ExcelScript.DateFilterCondition,between,EnumField,Good,false
ExcelScript.DateFilterCondition,equals,EnumField,Good,false
ExcelScript.DateFilterCondition,lastMonth,EnumField,Poor,false
ExcelScript.DateFilterCondition,lastQuarter,EnumField,Poor,false
ExcelScript.DateFilterCondition,lastWeek,EnumField,Poor,false
ExcelScript.DateFilterCondition,lastYear,EnumField,Poor,false
ExcelScript.DateFilterCondition,nextMonth,EnumField,Poor,false
ExcelScript.DateFilterCondition,nextQuarter,EnumField,Poor,false
ExcelScript.DateFilterCondition,nextWeek,EnumField,Poor,false
ExcelScript.DateFilterCondition,nextYear,EnumField,Poor,false
ExcelScript.DateFilterCondition,thisMonth,EnumField,Poor,false
ExcelScript.DateFilterCondition,thisQuarter,EnumField,Poor,false
ExcelScript.DateFilterCondition,thisWeek,EnumField,Poor,false
ExcelScript.DateFilterCondition,thisYear,EnumField,Poor,false
ExcelScript.DateFilterCondition,today,EnumField,Poor,false
ExcelScript.DateFilterCondition,tomorrow,EnumField,Poor,false
ExcelScript.DateFilterCondition,unknown,EnumField,Poor,false
ExcelScript.DateFilterCondition,yearToDate,EnumField,Poor,false
ExcelScript.DateFilterCondition,yesterday,EnumField,Poor,false
ExcelScript.DateTimeDataValidation,N/A,Class,Poor,false
ExcelScript.DateTimeDataValidation,formula1,Method,Good,false
ExcelScript.DateTimeDataValidation,formula2,Method,Good,false
ExcelScript.DateTimeDataValidation,operator,Method,Poor,false
ExcelScript.DatetimeFormatInfo,N/A,Class,Good,false
ExcelScript.DatetimeFormatInfo,getDateSeparator(),Method,Good,false
ExcelScript.DatetimeFormatInfo,getLongDatePattern(),Method,Good,false
ExcelScript.DatetimeFormatInfo,getLongTimePattern(),Method,Good,false
ExcelScript.DatetimeFormatInfo,getShortDatePattern(),Method,Good,false
ExcelScript.DatetimeFormatInfo,getTimeSeparator(),Method,Good,false
ExcelScript.DeleteShiftDirection,N/A,Class,Missing,true
ExcelScript.DeleteShiftDirection,left,EnumField,Missing,false
ExcelScript.DeleteShiftDirection,up,EnumField,Missing,false
ExcelScript.DocumentProperties,N/A,Class,Poor,false
ExcelScript.DocumentProperties,addCustomProperty(key,Method,Poor,false
ExcelScript.DocumentProperties,deleteAllCustomProperties(),Method,Poor,false
ExcelScript.DocumentProperties,getAuthor(),Method,Poor,false
ExcelScript.DocumentProperties,getCategory(),Method,Poor,false
ExcelScript.DocumentProperties,getComments(),Method,Poor,false
ExcelScript.DocumentProperties,getCompany(),Method,Poor,false
ExcelScript.DocumentProperties,getCreationDate(),Method,Poor,false
ExcelScript.DocumentProperties,getCustom(),Method,Good,false
ExcelScript.DocumentProperties,getCustomProperty(key),Method,Good,false
ExcelScript.DocumentProperties,getKeywords(),Method,Poor,false
ExcelScript.DocumentProperties,getLastAuthor(),Method,Poor,false
ExcelScript.DocumentProperties,getManager(),Method,Poor,false
ExcelScript.DocumentProperties,getRevisionNumber(),Method,Poor,false
ExcelScript.DocumentProperties,getSubject(),Method,Poor,false
ExcelScript.DocumentProperties,getTitle(),Method,Poor,false
ExcelScript.DocumentProperties,setAuthor(author),Method,Poor,false
ExcelScript.DocumentProperties,setCategory(category),Method,Poor,false
ExcelScript.DocumentProperties,setComments(comments),Method,Poor,false
ExcelScript.DocumentProperties,setCompany(company),Method,Poor,false
ExcelScript.DocumentProperties,setKeywords(keywords),Method,Poor,false
ExcelScript.DocumentProperties,setManager(manager),Method,Poor,false
ExcelScript.DocumentProperties,setRevisionNumber(revisionNumber),Method,Poor,false
ExcelScript.DocumentProperties,setSubject(subject),Method,Poor,false
ExcelScript.DocumentProperties,setTitle(title),Method,Poor,false
ExcelScript.DocumentPropertyType,N/A,Class,Missing,false
ExcelScript.DocumentPropertyType,boolean,EnumField,Missing,false
ExcelScript.DocumentPropertyType,date,EnumField,Missing,false
ExcelScript.DocumentPropertyType,float,EnumField,Missing,false
ExcelScript.DocumentPropertyType,number,EnumField,Missing,false
ExcelScript.DocumentPropertyType,string,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,N/A,Class,Missing,false
ExcelScript.DynamicFilterCriteria,aboveAverage,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodApril,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodAugust,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodDecember,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodFebruary,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodJanuary,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodJuly,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodJune,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodMarch,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodMay,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodNovember,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodOctober,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodQuarter1,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodQuarter2,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodQuarter3,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodQuarter4,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,allDatesInPeriodSeptember,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,belowAverage,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,lastMonth,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,lastQuarter,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,lastWeek,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,lastYear,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,nextMonth,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,nextQuarter,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,nextWeek,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,nextYear,EnumField,Missing,false
ExcelScript.DynamicFilterCriteria,thisMonth,EnumField,Missing,false
