Package,Class,Field,Type,Description Rating,Has Example?
ExcelScript,ExcelScript.RangeFormat,"getRowHeight()",Method,Good,true
ExcelScript,ExcelScript.RangeFormat,"getShrinkToFit()",Method,Good,false
ExcelScript,ExcelScript.RangeFormat,"getTextOrientation()",Method,Excellent,false
ExcelScript,ExcelScript.RangeFormat,"getUseStandardHeight()",Method,Excellent,false
ExcelScript,ExcelScript.RangeFormat,"getUseStandardWidth()",Method,Excellent,false
ExcelScript,ExcelScript.RangeFormat,"getVerticalAlignment()",Method,Good,false
ExcelScript,ExcelScript.RangeFormat,"getWrapText()",Method,Good,false
ExcelScript,ExcelScript.RangeFormat,"setAutoIndent(autoIndent)",Method,Good,false
ExcelScript,ExcelScript.RangeFormat,"setColumnWidth(columnWidth)",Method,Fine,true
ExcelScript,ExcelScript.RangeFormat,"setHorizontalAlignment(horizontalAlignment)",Method,Good,true
ExcelScript,ExcelScript.RangeFormat,"setIndentLevel(indentLevel)",Method,Fine,false
ExcelScript,ExcelScript.RangeFormat,"setRangeBorderTintAndShade(rangeBorderTintAndShade)",Method,Great,false
ExcelScript,ExcelScript.RangeFormat,"setReadingOrder(readingOrder)",Method,Fine,false
ExcelScript,ExcelScript.RangeFormat,"setRowHeight(rowHeight)",Method,Fine,true
ExcelScript,ExcelScript.RangeFormat,"setShrinkToFit(shrinkToFit)",Method,Good,false
ExcelScript,ExcelScript.RangeFormat,"setTextOrientation(textOrientation)",Method,Excellent,false
ExcelScript,ExcelScript.RangeFormat,"setUseStandardHeight(useStandardHeight)",Method,Great,false
ExcelScript,ExcelScript.RangeFormat,"setUseStandardWidth(useStandardWidth)",Method,Great,false
ExcelScript,ExcelScript.RangeFormat,"setVerticalAlignment(verticalAlignment)",Method,Good,true
ExcelScript,ExcelScript.RangeFormat,"setWrapText(wrapText)",Method,Good,true
ExcelScript,ExcelScript.RangeHyperlink,N/A,Interface,Fine,true
ExcelScript,ExcelScript.RangeHyperlink,"address",Property,Great,false
ExcelScript,ExcelScript.RangeHyperlink,"documentReference",Property,Great,true
ExcelScript,ExcelScript.RangeHyperlink,"screenTip",Property,Great,false
ExcelScript,ExcelScript.RangeHyperlink,"textToDisplay",Property,Great,false
ExcelScript,ExcelScript.RangeSort,N/A,Interface,Fine,false
ExcelScript,ExcelScript.RangeSort,"apply(fields, matchCase, hasHeaders, orientation, method)",Method,Poor,true
ExcelScript,ExcelScript.RangeUnderlineStyle,N/A,Enum,Missing,false
ExcelScript,ExcelScript.RangeUnderlineStyle,"double",EnumField,Missing,false
ExcelScript,ExcelScript.RangeUnderlineStyle,"doubleAccountant",EnumField,Missing,false
ExcelScript,ExcelScript.RangeUnderlineStyle,"none",EnumField,Missing,false
ExcelScript,ExcelScript.RangeUnderlineStyle,"single",EnumField,Missing,false
ExcelScript,ExcelScript.RangeUnderlineStyle,"singleAccountant",EnumField,Missing,false
ExcelScript,ExcelScript.RangeValueType,N/A,Enum,Missing,true
ExcelScript,ExcelScript.RangeValueType,"boolean",EnumField,Missing,false
ExcelScript,ExcelScript.RangeValueType,"double",EnumField,Missing,false
ExcelScript,ExcelScript.RangeValueType,"empty",EnumField,Missing,false
ExcelScript,ExcelScript.RangeValueType,"error",EnumField,Missing,false
ExcelScript,ExcelScript.RangeValueType,"integer",EnumField,Missing,false
ExcelScript,ExcelScript.RangeValueType,"richValue",EnumField,Missing,false
ExcelScript,ExcelScript.RangeValueType,"string",EnumField,Missing,false
ExcelScript,ExcelScript.RangeValueType,"unknown",EnumField,Missing,false
ExcelScript,ExcelScript.RangeView,N/A,Interface,Fine,true
ExcelScript,ExcelScript.RangeView,"getCellAddresses()",Method,Fine,true
ExcelScript,ExcelScript.RangeView,"getColumnCount()",Method,Fine,false
ExcelScript,ExcelScript.RangeView,"getFormulas()",Method,Great,false
ExcelScript,ExcelScript.RangeView,"getFormulasLocal()",Method,Excellent,false
ExcelScript,ExcelScript.RangeView,"getFormulasR1C1()",Method,Great,false
ExcelScript,ExcelScript.RangeView,"getIndex()",Method,Good,false
ExcelScript,ExcelScript.RangeView,"getNumberFormat()",Method,Fine,false
ExcelScript,ExcelScript.RangeView,"getRange()",Method,Fine,false
ExcelScript,ExcelScript.RangeView,"getRowCount()",Method,Poor,false
ExcelScript,ExcelScript.RangeView,"getRows()",Method,Fine,false
ExcelScript,ExcelScript.RangeView,"getText()",Method,Good,false
ExcelScript,ExcelScript.RangeView,"getValues()",Method,Great,false
ExcelScript,ExcelScript.RangeView,"getValueTypes()",Method,Fine,false
ExcelScript,ExcelScript.RangeView,"setFormulas(formulas)",Method,Great,false
ExcelScript,ExcelScript.RangeView,"setFormulasLocal(formulasLocal)",Method,Excellent,false
ExcelScript,ExcelScript.RangeView,"setFormulasR1C1(formulasR1C1)",Method,Great,false
ExcelScript,ExcelScript.RangeView,"setNumberFormat(numberFormat)",Method,Fine,false
ExcelScript,ExcelScript.RangeView,"setValues(values)",Method,Great,false
ExcelScript,ExcelScript.ReadingOrder,N/A,Enum,Missing,false
ExcelScript,ExcelScript.ReadingOrder,"context",EnumField,Excellent,false
ExcelScript,ExcelScript.ReadingOrder,"leftToRight",EnumField,Fine,false
ExcelScript,ExcelScript.ReadingOrder,"rightToLeft",EnumField,Fine,false
ExcelScript,ExcelScript.RemoveDuplicatesResult,N/A,Interface,Fine,true
ExcelScript,ExcelScript.RemoveDuplicatesResult,"getRemoved()",Method,Fine,false
ExcelScript,ExcelScript.RemoveDuplicatesResult,"getUniqueRemaining()",Method,Fine,false
ExcelScript,ExcelScript.ReplaceCriteria,N/A,Interface,Fine,false
ExcelScript,ExcelScript.ReplaceCriteria,"completeMatch",Property,Excellent,true
ExcelScript,ExcelScript.ReplaceCriteria,"matchCase",Property,Excellent,true
ExcelScript,ExcelScript.RowColumnPivotHierarchy,N/A,Interface,Fine,true
ExcelScript,ExcelScript.RowColumnPivotHierarchy,"getFields()",Method,Good,false
ExcelScript,ExcelScript.RowColumnPivotHierarchy,"getId()",Method,Fine,false
ExcelScript,ExcelScript.RowColumnPivotHierarchy,"getName()",Method,Fine,false
ExcelScript,ExcelScript.RowColumnPivotHierarchy,"getPivotField(name)",Method,Excellent,false
ExcelScript,ExcelScript.RowColumnPivotHierarchy,"getPosition()",Method,Fine,false
ExcelScript,ExcelScript.RowColumnPivotHierarchy,"setName(name)",Method,Fine,false
ExcelScript,ExcelScript.RowColumnPivotHierarchy,"setPosition(position)",Method,Fine,false
ExcelScript,ExcelScript.RowColumnPivotHierarchy,"setToDefault()",Method,Fine,false
ExcelScript,ExcelScript.SearchCriteria,N/A,Interface,Fine,true
ExcelScript,ExcelScript.SearchCriteria,"completeMatch",Property,Excellent,false
ExcelScript,ExcelScript.SearchCriteria,"matchCase",Property,Excellent,false
ExcelScript,ExcelScript.SearchCriteria,"searchDirection",Property,Excellent,false
ExcelScript,ExcelScript.SearchDirection,N/A,Enum,Good,true
ExcelScript,ExcelScript.SearchDirection,"backwards",EnumField,Good,false
ExcelScript,ExcelScript.SearchDirection,"forward",EnumField,Good,false
ExcelScript,ExcelScript.Shape,N/A,Interface,Good,true
ExcelScript,ExcelScript.Shape,"copyTo(destinationSheet)",Method,Good,false
ExcelScript,ExcelScript.Shape,"delete()",Method,Fine,true
ExcelScript,ExcelScript.Shape,"getAltTextDescription()",Method,Fine,false
ExcelScript,ExcelScript.Shape,"getAltTextTitle()",Method,Fine,false
ExcelScript,ExcelScript.Shape,"getAsImage(format)",Method,Deprecated,true
ExcelScript,ExcelScript.Shape,"getConnectionSiteCount()",Method,Good,false
ExcelScript,ExcelScript.Shape,"getDisplayName()",Method,Great,false
ExcelScript,ExcelScript.Shape,"getFill()",Method,Good,false
ExcelScript,ExcelScript.Shape,"getGeometricShape()",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"getGeometricShapeType()",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"getGroup()",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"getHeight()",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"getId()",Method,Fine,false
ExcelScript,ExcelScript.Shape,"getImage()",Method,Excellent,true
ExcelScript,ExcelScript.Shape,"getImageAsBase64(format)",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"getLeft()",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"getLevel()",Method,Great,false
ExcelScript,ExcelScript.Shape,"getLine()",Method,Excellent,true
ExcelScript,ExcelScript.Shape,"getLineFormat()",Method,Good,false
ExcelScript,ExcelScript.Shape,"getLockAspectRatio()",Method,Good,false
ExcelScript,ExcelScript.Shape,"getName()",Method,Fine,false
ExcelScript,ExcelScript.Shape,"getParentGroup()",Method,Fine,false
ExcelScript,ExcelScript.Shape,"getPlacement()",Method,Fine,false
ExcelScript,ExcelScript.Shape,"getRotation()",Method,Fine,false
ExcelScript,ExcelScript.Shape,"getTextFrame()",Method,Good,true
ExcelScript,ExcelScript.Shape,"getTop()",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"getType()",Method,Good,false
ExcelScript,ExcelScript.Shape,"getVisible()",Method,Good,false
ExcelScript,ExcelScript.Shape,"getWidth()",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"getZOrderPosition()",Method,Great,false
ExcelScript,ExcelScript.Shape,"incrementLeft(increment)",Method,Fine,false
ExcelScript,ExcelScript.Shape,"incrementRotation(increment)",Method,Good,false
ExcelScript,ExcelScript.Shape,"incrementTop(increment)",Method,Fine,false
ExcelScript,ExcelScript.Shape,"scaleHeight(scaleFactor, scaleType, scaleFrom)",Method,Great,false
ExcelScript,ExcelScript.Shape,"scaleWidth(scaleFactor, scaleType, scaleFrom)",Method,Great,false
ExcelScript,ExcelScript.Shape,"setAltTextDescription(altTextDescription)",Method,Fine,false
ExcelScript,ExcelScript.Shape,"setAltTextTitle(altTextTitle)",Method,Fine,false
ExcelScript,ExcelScript.Shape,"setGeometricShapeType(geometricShapeType)",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"setHeight(height)",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"setLeft(left)",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"setLockAspectRatio(lockAspectRatio)",Method,Good,false
ExcelScript,ExcelScript.Shape,"setName(name)",Method,Fine,true
ExcelScript,ExcelScript.Shape,"setPlacement(placement)",Method,Fine,true
ExcelScript,ExcelScript.Shape,"setRotation(rotation)",Method,Fine,false
ExcelScript,ExcelScript.Shape,"setTop(top)",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"setVisible(visible)",Method,Good,false
ExcelScript,ExcelScript.Shape,"setWidth(width)",Method,Excellent,false
ExcelScript,ExcelScript.Shape,"setZOrder(position)",Method,Good,false
ExcelScript,ExcelScript.ShapeAutoSize,N/A,Enum,Good,true
ExcelScript,ExcelScript.ShapeAutoSize,"autoSizeMixed",EnumField,Great,false
ExcelScript,ExcelScript.ShapeAutoSize,"autoSizeNone",EnumField,Fine,false
ExcelScript,ExcelScript.ShapeAutoSize,"autoSizeShapeToFitText",EnumField,Good,false
ExcelScript,ExcelScript.ShapeAutoSize,"autoSizeTextToFitShape",EnumField,Good,false
ExcelScript,ExcelScript.ShapeFill,N/A,Interface,Fine,false
ExcelScript,ExcelScript.ShapeFill,"clear()",Method,Fine,false
ExcelScript,ExcelScript.ShapeFill,"getForegroundColor()",Method,Good,false
ExcelScript,ExcelScript.ShapeFill,"getTransparency()",Method,Excellent,false
ExcelScript,ExcelScript.ShapeFill,"getType()",Method,Good,false
ExcelScript,ExcelScript.ShapeFill,"setForegroundColor(foregroundColor)",Method,Good,false
ExcelScript,ExcelScript.ShapeFill,"setSolidColor(color)",Method,Fine,false
ExcelScript,ExcelScript.ShapeFill,"setTransparency(transparency)",Method,Excellent,false
ExcelScript,ExcelScript.ShapeFillType,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeFillType,"gradient",EnumField,Fine,false
ExcelScript,ExcelScript.ShapeFillType,"mixed",EnumField,Fine,false
ExcelScript,ExcelScript.ShapeFillType,"noFill",EnumField,Fine,false
ExcelScript,ExcelScript.ShapeFillType,"pattern",EnumField,Fine,false
ExcelScript,ExcelScript.ShapeFillType,"pictureAndTexture",EnumField,Good,false
ExcelScript,ExcelScript.ShapeFillType,"solid",EnumField,Fine,false
ExcelScript,ExcelScript.ShapeFont,N/A,Interface,Good,true
ExcelScript,ExcelScript.ShapeFont,"getBold()",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"getColor()",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"getItalic()",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"getName()",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"getSize()",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"getUnderline()",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"setBold(bold)",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"setColor(color)",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"setItalic(italic)",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"setName(name)",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"setSize(size)",Method,Great,false
ExcelScript,ExcelScript.ShapeFont,"setUnderline(underline)",Method,Great,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dash",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dashHeavy",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dashLong",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dashLongHeavy",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dotDash",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dotDashHeavy",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dotDotDash",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dotDotDashHeavy",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dotted",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"dottedHeavy",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"double",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"heavy",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"none",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"single",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"wavy",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"wavyDouble",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeFontUnderlineStyle,"wavyHeavy",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeGroup,N/A,Interface,Good,false
ExcelScript,ExcelScript.ShapeGroup,"getGroupShape()",Method,Good,false
ExcelScript,ExcelScript.ShapeGroup,"getId()",Method,Fine,false
ExcelScript,ExcelScript.ShapeGroup,"getShape(key)",Method,Excellent,false
ExcelScript,ExcelScript.ShapeGroup,"getShapes()",Method,Good,false
ExcelScript,ExcelScript.ShapeGroup,"ungroup()",Method,Fine,false
ExcelScript,ExcelScript.ShapeLineDashStyle,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"dash",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"dashDot",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"dashDotDot",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"longDash",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"longDashDot",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"longDashDotDot",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"roundDot",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"solid",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"squareDot",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"systemDash",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"systemDashDot",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineDashStyle,"systemDot",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeLineFormat,N/A,Interface,Good,false
ExcelScript,ExcelScript.ShapeLineFormat,"getColor()",Method,Good,false
ExcelScript,ExcelScript.ShapeLineFormat,"getDashStyle()",Method,Great,false
ExcelScript,ExcelScript.ShapeLineFormat,"getStyle()",Method,Great,false
ExcelScript,ExcelScript.ShapeLineFormat,"getTransparency()",Method,Great,false
ExcelScript,ExcelScript.ShapeLineFormat,"getVisible()",Method,Excellent,false
ExcelScript,ExcelScript.ShapeLineFormat,"getWeight()",Method,Great,false
ExcelScript,ExcelScript.ShapeLineFormat,"setColor(color)",Method,Good,false
ExcelScript,ExcelScript.ShapeLineFormat,"setDashStyle(dashStyle)",Method,Great,false
ExcelScript,ExcelScript.ShapeLineFormat,"setStyle(style)",Method,Great,false
ExcelScript,ExcelScript.ShapeLineFormat,"setTransparency(transparency)",Method,Great,false
ExcelScript,ExcelScript.ShapeLineFormat,"setVisible(visible)",Method,Excellent,false
ExcelScript,ExcelScript.ShapeLineFormat,"setWeight(weight)",Method,Great,false
ExcelScript,ExcelScript.ShapeLineStyle,N/A,Enum,Fine,false
ExcelScript,ExcelScript.ShapeLineStyle,"single",EnumField,Fine,false
ExcelScript,ExcelScript.ShapeLineStyle,"thickBetweenThin",EnumField,Great,false
ExcelScript,ExcelScript.ShapeLineStyle,"thickThin",EnumField,Excellent,false
ExcelScript,ExcelScript.ShapeLineStyle,"thinThick",EnumField,Excellent,false
ExcelScript,ExcelScript.ShapeLineStyle,"thinThin",EnumField,Good,false
ExcelScript,ExcelScript.ShapeScaleFrom,N/A,Enum,Great,false
ExcelScript,ExcelScript.ShapeScaleFrom,"scaleFromBottomRight",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeScaleFrom,"scaleFromMiddle",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeScaleFrom,"scaleFromTopLeft",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeScaleType,N/A,Enum,Great,false
ExcelScript,ExcelScript.ShapeScaleType,"currentSize",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeScaleType,"originalSize",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalAlignment,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeTextHorizontalAlignment,"center",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalAlignment,"distributed",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalAlignment,"justify",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalAlignment,"justifyLow",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalAlignment,"left",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalAlignment,"right",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalAlignment,"thaiDistributed",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalOverflow,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeTextHorizontalOverflow,"clip",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextHorizontalOverflow,"overflow",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextOrientation,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeTextOrientation,"eastAsianVertical",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextOrientation,"horizontal",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextOrientation,"mongolianVertical",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextOrientation,"vertical",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextOrientation,"vertical270",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextOrientation,"wordArtVertical",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextOrientation,"wordArtVerticalRTL",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextReadingOrder,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeTextReadingOrder,"leftToRight",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextReadingOrder,"rightToLeft",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextVerticalAlignment,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeTextVerticalAlignment,"bottom",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextVerticalAlignment,"distributed",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextVerticalAlignment,"justified",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextVerticalAlignment,"middle",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextVerticalAlignment,"top",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeTextVerticalOverflow,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeTextVerticalOverflow,"clip",EnumField,Great,false
ExcelScript,ExcelScript.ShapeTextVerticalOverflow,"ellipsis",EnumField,Excellent,false
ExcelScript,ExcelScript.ShapeTextVerticalOverflow,"overflow",EnumField,Excellent,false
ExcelScript,ExcelScript.ShapeType,N/A,Enum,Good,false
ExcelScript,ExcelScript.ShapeType,"geometricShape",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeType,"group",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeType,"image",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeType,"line",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeType,"unsupported",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeZOrder,N/A,Enum,Great,false
ExcelScript,ExcelScript.ShapeZOrder,"bringForward",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeZOrder,"bringToFront",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeZOrder,"sendBackward",EnumField,Missing,false
ExcelScript,ExcelScript.ShapeZOrder,"sendToBack",EnumField,Missing,false
ExcelScript,ExcelScript.SheetVisibility,N/A,Enum,Missing,true
ExcelScript,ExcelScript.SheetVisibility,"hidden",EnumField,Missing,false
ExcelScript,ExcelScript.SheetVisibility,"veryHidden",EnumField,Missing,false
ExcelScript,ExcelScript.SheetVisibility,"visible",EnumField,Missing,false
ExcelScript,ExcelScript.ShowAsCalculation,N/A,Enum,Good,true
ExcelScript,ExcelScript.ShowAsCalculation,"differenceFrom",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"index",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"none",EnumField,Good,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentDifferenceFrom",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentOf",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentOfColumnTotal",EnumField,Good,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentOfGrandTotal",EnumField,Good,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentOfParentColumnTotal",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentOfParentRowTotal",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentOfParentTotal",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentOfRowTotal",EnumField,Good,false
ExcelScript,ExcelScript.ShowAsCalculation,"percentRunningTotal",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"rankAscending",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"rankDecending",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"runningTotal",EnumField,Great,false
ExcelScript,ExcelScript.ShowAsCalculation,"unknown",EnumField,Good,false
ExcelScript,ExcelScript.ShowAsRule,N/A,Interface,Missing,true
ExcelScript,ExcelScript.ShowAsRule,"baseField",Property,Excellent,false
ExcelScript,ExcelScript.ShowAsRule,"baseItem",Property,Excellent,false
ExcelScript,ExcelScript.ShowAsRule,"calculation",Property,Excellent,false
ExcelScript,ExcelScript.Slicer,N/A,Interface,Fine,true
ExcelScript,ExcelScript.Slicer,"clearFilters()",Method,Fine,false
ExcelScript,ExcelScript.Slicer,"delete()",Method,Poor,false
ExcelScript,ExcelScript.Slicer,"getCaption()",Method,Fine,false
ExcelScript,ExcelScript.Slicer,"getHeight()",Method,Excellent,false
ExcelScript,ExcelScript.Slicer,"getId()",Method,Fine,false
ExcelScript,ExcelScript.Slicer,"getIsFilterCleared()",Method,Good,false
ExcelScript,ExcelScript.Slicer,"getLeft()",Method,Excellent,false
ExcelScript,ExcelScript.Slicer,"getName()",Method,Fine,false
ExcelScript,ExcelScript.Slicer,"getSelectedItems()",Method,Good,false
ExcelScript,ExcelScript.Slicer,"getSlicerItem(key)",Method,Excellent,false
ExcelScript,ExcelScript.Slicer,"getSlicerItems()",Method,Fine,false
ExcelScript,ExcelScript.Slicer,"getSortBy()",Method,Good,false
ExcelScript,ExcelScript.Slicer,"getStyle()",Method,Great,false
ExcelScript,ExcelScript.Slicer,"getTop()",Method,Excellent,false
ExcelScript,ExcelScript.Slicer,"getWidth()",Method,Excellent,false
ExcelScript,ExcelScript.Slicer,"getWorksheet()",Method,Fine,false
ExcelScript,ExcelScript.Slicer,"selectItems(items)",Method,Great,false
ExcelScript,ExcelScript.Slicer,"setCaption(caption)",Method,Fine,false
ExcelScript,ExcelScript.Slicer,"setHeight(height)",Method,Excellent,false
ExcelScript,ExcelScript.Slicer,"setLeft(left)",Method,Excellent,false
ExcelScript,ExcelScript.Slicer,"setName(name)",Method,Fine,false
ExcelScript,ExcelScript.Slicer,"setSortBy(sortBy)",Method,Good,false
ExcelScript,ExcelScript.Slicer,"setStyle(style)",Method,Great,false
ExcelScript,ExcelScript.Slicer,"setTop(top)",Method,Excellent,false
ExcelScript,ExcelScript.Slicer,"setWidth(width)",Method,Excellent,false
ExcelScript,ExcelScript.SlicerItem,N/A,Interface,Fine,false
ExcelScript,ExcelScript.SlicerItem,"getHasData()",Method,Good,false
ExcelScript,ExcelScript.SlicerItem,"getIsSelected()",Method,Excellent,false
ExcelScript,ExcelScript.SlicerItem,"getKey()",Method,Fine,false
ExcelScript,ExcelScript.SlicerItem,"getName()",Method,Fine,false
ExcelScript,ExcelScript.SlicerItem,"setIsSelected(isSelected)",Method,Excellent,false
ExcelScript,ExcelScript.SlicerSortType,N/A,Enum,Great,false
ExcelScript,ExcelScript.SlicerSortType,"ascending",EnumField,Great,false
ExcelScript,ExcelScript.SlicerSortType,"dataSourceOrder",EnumField,Great,false
ExcelScript,ExcelScript.SlicerSortType,"descending",EnumField,Great,false
ExcelScript,ExcelScript.SlicerStyle,N/A,Interface,Fine,false
ExcelScript,ExcelScript.SlicerStyle,"delete()",Method,Poor,false
ExcelScript,ExcelScript.SlicerStyle,"duplicate()",Method,Fine,false
ExcelScript,ExcelScript.SlicerStyle,"getName()",Method,Fine,false
ExcelScript,ExcelScript.SlicerStyle,"getReadOnly()",Method,Good,false
ExcelScript,ExcelScript.SlicerStyle,"setName(name)",Method,Fine,false
ExcelScript,ExcelScript.SortBy,N/A,Enum,Good,false
ExcelScript,ExcelScript.SortBy,"ascending",EnumField,Great,false
ExcelScript,ExcelScript.SortBy,"descending",EnumField,Great,false
ExcelScript,ExcelScript.SortDataOption,N/A,Enum,Missing,true
ExcelScript,ExcelScript.SortDataOption,"normal",EnumField,Missing,false
ExcelScript,ExcelScript.SortDataOption,"textAsNumber",EnumField,Missing,false
ExcelScript,ExcelScript.SortField,N/A,Interface,Fine,false
